Id,Genre,GiaDinh,GiaThong,HocDuong,TichCuc,TieuCuc,TrungTinh
Dataset\GiaoThong_Trungtinh\images (24).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (25).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (26).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (27).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (28).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (29).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (3).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (30).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (31).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (32).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (33).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (34).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (35).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (36).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (37).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (38).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (39).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (4).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (40).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (41).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (42).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (43).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (44).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (45).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (46).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (47).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (48).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (49).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (5).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (50).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (51).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (52).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (53).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (6).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (7).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (8).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images (9).jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100351.907.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.067.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.225.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.455.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.560.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.748.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.833.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100352.955.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.034.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.101.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.230.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.289.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.373.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.435.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.518.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.621.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.714.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.810.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100353.912.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.097.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.253.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.330.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.430.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.509.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.627.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.751.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100354.877.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100355.009.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100355.121.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100355.294.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100355.527.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100355.823.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100356.034.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100356.178.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100356.375.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100356.518.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100356.726.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100356.979.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100357.187.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100357.502.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100357.675.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100357.783.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100357.920.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100358.110.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100358.189.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100358.264.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100358.339.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100358.392.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images - 2021-08-13T100358.455.jfif,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_232.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_233 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_235 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_235.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_236 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_236 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_236.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_237.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_238.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_239.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_240.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_241.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_242 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_242.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_243.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_244 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_244.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_245.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_246 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_246.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_247 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_247.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_248 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_248.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_249 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_249.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_250 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_250.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_251 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_251 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_251.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_252 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_252.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_253 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_253 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_253.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_254.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_256 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_256.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_257 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_257.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_258 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_258.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_259 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_259.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_260.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_261 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_261 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_261.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_262 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_262.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_263 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_263.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_264.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_265 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_265.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_266.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_267 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_267.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_268 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_268 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_268.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_269 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_269.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_270 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_270 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_270.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_271 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_271 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_271.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_272.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_273 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_273.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_274 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_274.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_275.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_276 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_276.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_277 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_277 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_277.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_278 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_278.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_279 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_279.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_280 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_280 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_280.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_281.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_282 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_282.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_283 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_283.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_284 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_284.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_285.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_286 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_286 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_286.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_287 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_287.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_288 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_288 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_288.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_290.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_291 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_291.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_292.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_293 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_293.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_294 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_294 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_294.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_295 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_295.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_296 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_296.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_297.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_300 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_300 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_300.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_301.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_302 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_302.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_303 (2).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_303 (3).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_303 (4).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_303 (5).jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_303.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

Dataset\GiaoThong_Trungtinh\images_304.jpg,"[['GiaoThong', 'Trungtinh']]",0,1,0,1,0,0

